time,prey,predator,prey_noisy,predator_noisy
0.0,1.0,1.0,0.9273285037096445,0.8978766985318342
0.035175879396984924,1.0189708830666413,0.9323694075712716,1.0693183261814871,1.177442290116238
0.07035175879396985,1.040678489015321,0.8699349800292889,0.9776808947815296,0.8595387466624714
0.10552763819095477,1.0650932917964253,0.8123401713904667,1.002842811531541,0.9032115335912524
0.1407035175879397,1.092204158043624,0.7592462246854154,1.2554655110300894,0.9016293283252146
0.17587939698492464,1.122015748035911,0.7103331218727332,1.2173634240022866,0.5663955139472501
0.21105527638190955,1.1545460820386129,0.6653001097196806,0.9826350056262886,0.9516357022270973
0.24623115577889448,1.1898263805312206,0.6238656837021583,0.8959687394299113,0.8096621009336809
0.2814070351758794,1.2278998989242145,0.5857672038538272,0.8050329326980175,0.44708908709133144
0.3165829145728643,1.268821635433935,0.5507601854108075,1.2775779678400572,0.40378117950372894
0.35175879396984927,1.3126561075090644,0.5186174601655681,1.1475891975140506,0.6484421686843933
0.3869346733668342,1.3594769698532134,0.4891290797421221,1.5275346745023772,0.1269307205640327
0.4221105527638191,1.409367014424922,0.46210231559602627,1.4961441892858942,0.6408749170177872
0.457286432160804,1.462417879343312,0.4373608384458107,1.383329911192563,0.11559678636421095
0.49246231155778897,1.518729562200227,0.41474182807718807,1.622155738490299,0.39906123995081205
0.5276381909547738,1.578409931795759,0.3940961345308813,1.867854710112134,0.6095086484611714
0.5628140703517588,1.6415737912092365,0.37528756847069633,1.6229582069711972,-0.03105659246149728
0.5979899497487438,1.7083428581833886,0.3581928710070541,1.4538257441078501,0.4940905656547935
0.6331658291457286,1.7788457651243428,0.34270171369699076,1.716696990507596,0.7209155715492697
0.6683417085427136,1.8532180591016258,0.32871669854415764,1.8339018547090962,0.31849071203631973
0.7035175879396985,1.931601153281506,0.31615241545587136,1.6550390129447659,0.2860590433879403
0.7386934673366834,2.014141283481904,0.3049310196438158,1.7216519242984463,0.1002294732089061
0.7738693467336684,2.100991578152638,0.2949852044857512,2.3611858860047104,-0.010494997269276829
0.8090452261306532,2.1923075823599474,0.2862585855003491,2.645563524813189,0.1918926090015395
0.8442211055276382,2.2882470198961467,0.2787056164532894,2.590725421453499,0.23496419621105494
0.8793969849246231,2.388969793279617,0.2722915893572606,2.518739601362321,0.09752549748600611
0.914572864321608,2.4946379837548167,0.26699263447195976,2.674626845705001,0.6156373684061907
0.949748743718593,2.605415312528622,0.2627959530271255,2.6622468945716906,0.06991043961487711
0.9849246231155779,2.7214456645452,0.2597078353486137,2.9421633249099535,-0.013047532707786857
1.020100502512563,2.842897117675509,0.25773190522960315,2.975673664170107,0.4391245476975824
1.0552763819095476,2.969934032753563,0.25688389216755164,3.0041881636754817,0.28050710237214876
1.0904522613065326,3.102694896545501,0.2572018464388056,3.326678556166901,0.4513309126421315
1.1256281407035176,3.2412923217495795,0.2587461390985994,3.6254431365600848,0.3727102748429586
1.1608040201005025,3.385813046996179,0.261599461981056,3.545942819131218,0.21794048555700446
1.1959798994974875,3.53631793684781,0.265866827699187,3.4591957271437312,0.17066933023365322
1.2311557788944723,3.6928419817990923,0.2716755696448917,3.6048969654404903,0.4495403946202745
1.2663316582914572,3.8553942982767833,0.2791753419889585,3.9813708681565454,0.5226967030883929
1.3015075376884422,4.023808385817193,0.28861967847473097,4.009885946513347,0.31964918134774833
1.3366834170854272,4.197977045088988,0.30023302341064356,4.042194647506723,-0.018311079889407722
1.3718592964824121,4.377845986277415,0.31420934513341336,4.202097589070595,0.24286725327068315
1.407035175879397,4.563132858643492,0.3308653404428862,4.611943404886987,0.42940732249295827
1.4422110552763818,4.753327040688994,0.35064054939122047,4.817801628144997,0.3710202499119402
1.4773869346733668,4.947689640156449,0.37409735528288474,5.35590982788389,0.6521050084176766
1.5125628140703518,5.1452534940291335,0.4019209846746577,5.112206621491209,0.34344518980609534
1.5477386934673367,5.344823168531094,0.4349195073756338,5.31063127983357,0.6857135087143484
1.5829145728643217,5.544974959127112,0.4740238364472139,5.381951909405247,0.3196598489897714
1.6180904522613064,5.7440568905227245,0.5202877282031109,5.563947829684597,0.601252215758623
1.6532663316582914,5.940578753583382,0.5745273332720761,5.901977320790931,0.6609882809626604
1.6884422110552764,6.131626739482947,0.6385218919970165,5.931951900790038,0.5372110335006309
1.7236180904522613,6.312811853966489,0.7149096471942608,6.004599374961763,0.5680501380871982
1.7587939698492463,6.479364716375967,0.8062236811360234,6.35542369804933,0.8050186196747706
1.7939698492462313,6.626136409613924,0.9148911740155029,6.753277352146231,0.9327814785594831
1.829145728643216,6.74759848014349,1.043233403946871,6.65187391801965,1.1609068455645946
1.864321608040201,6.83784293798838,1.1934657469652943,7.036782072536001,1.1727341080403224
1.899497487437186,6.890582256732895,1.3676976770268976,6.956649302443913,1.4240242647193824
1.934673366834171,6.899149373521921,1.5679327660088016,6.974647181570164,1.5791974514662068
1.9698492462311559,6.856497689060928,1.7960686837091107,6.509861007108798,1.7285702416446438
2.0050251256281406,6.75513596744249,2.054166196215339,6.573661780927652,2.0724379697576105
2.040201005025126,6.590158536504881,2.341296818622163,6.852362007651581,2.4957748022966055
2.0753768844221105,6.36312295829895,2.6486102506991913,6.36791318678872,2.620587432595489
2.1105527638190953,6.078525893694421,2.9660403140755776,6.323585305373294,3.0709636635636977
2.1457286432160805,5.743464721662981,3.282967605881677,6.004339110318315,3.2389919133878733
2.180904522613065,5.367637539278287,3.5882194987490337,5.279634090257096,3.4175422148897754
2.2160804020100504,4.9633431617159465,3.8700701408104017,4.607354578860619,3.9481662362122645
2.251256281407035,4.545481122253561,4.116240455699721,4.737150723515587,3.972258414803121
2.28643216080402,4.130353918645464,4.314851802991988,3.8957034348463404,4.574931606690644
2.321608040201005,3.729649689208579,4.459764046851601,3.837958180177456,4.706629658628222
2.35678391959799,3.35345674392408,4.547788862837944,2.928431653448267,4.945687843456182
2.391959798994975,3.0090301823680288,4.578696331242086,2.910827263230128,4.5851960994340075
2.4271356783919598,2.7005360577929545,4.555381952988312,2.5916665629485203,4.382667735711831
2.4623115577889445,2.4290513771278492,4.483866649634127,2.218844492874065,4.6236810053997095
2.4974874371859297,2.1925641009781205,4.373296763370252,2.4321560349406286,4.157854178765364
2.5326633165829144,1.9867980334614974,4.234641961371147,2.1727988978939883,4.184049862407623
2.5678391959798996,1.8097588929931863,4.073396984500078,1.8033529483379815,3.8968505726257057
2.6030150753768844,1.6582533751031616,3.8957848316940304,1.4799377377821747,3.833046089705084
2.6381909547738696,1.5290831995154117,3.707619744534195,1.7120388978043721,3.4271653577409333
2.6733668341708543,1.419378910408428,3.5138102090725765,1.100256053517042,3.7433416194664746
2.708542713567839,1.3265998764152007,3.3183589558319984,1.2357901996077878,3.6183581671324854
2.7437185929648242,1.2485342906232135,3.1243629598060814,1.2575245715813772,3.039211044762591
2.778894472361809,1.183120868300819,2.9343155021561143,1.0246641829297642,2.7590502959295478
2.814070351758794,1.1285209707786863,2.7501015083485614,1.2031700374470211,2.9629139739729875
2.849246231155779,1.0833383385267712,2.572856238139472,0.8024069363674902,2.6792065857625085
2.8844221105527637,1.0463496856390448,2.4034600443960747,0.7993958891372134,2.0329062656805736
2.919597989949749,1.0165029959273393,2.2425412602614077,0.991441623026937,1.4465680002049854
2.9547738693467336,0.9929175229213453,2.0904761991543075,0.8357861569653313,2.0210736555777595
2.9899497487437188,0.9748837898686121,1.947389154769404,0.893264050240824,2.121730265808018
3.0251256281407035,0.9618635897345498,1.8131524010771398,0.6165036936749219,1.6908727333200195
3.0603015075376883,0.953435946222298,1.6874607534219002,1.0648512601678173,1.7752328494452512
3.0954773869346734,0.9491221472499493,1.570127147438234,0.8708314177278527,1.4812161497166862
3.130653266331658,0.9486124585214102,1.4608129022663527,0.8984599577803254,1.404204894095525
3.1658291457286434,0.951648467970209,1.3591509171500704,1.1560162789263853,1.4567153929307364
3.201005025125628,0.9580078600578787,1.2647645840204629,0.95781990761915,1.3147669933435355
3.236180904522613,0.9675044157739574,1.1772677874958632,0.6673491895496328,1.4049742011483337
3.271356783919598,0.9799880126359877,1.0962649048818602,1.0325729614968573,0.8897217551727739
3.306532663316583,0.9953446246895165,1.0213508061713084,0.7831210738974682,1.2029969224397061
3.341708542713568,1.0134953303348915,0.952112968655902,1.2207794606140279,1.1819539694834496
3.3768844221105527,1.0343810727544562,0.8881782760106036,1.179074010562775,1.2155525326087442
3.4120603015075375,1.0579780710135351,0.8291881882035026,1.2288101577484325,1.0222086498212808
3.4472361809045227,1.084280171364137,0.774794610469292,1.1579215585272338,0.6651715320781187
3.4824120603015074,1.113291691883688,0.7246696901306023,1.1039795036995204,1.0473914709724181
3.5175879396984926,1.1450274224750374,0.6785058165979967,1.4866642862851986,0.8458660786163901
3.5527638190954773,1.1795126248664485,0.6360156213699775,0.9733031435433411,0.4445414820825815
3.5879396984924625,1.2167830326116116,0.5969319780329773,1.187900307962988,0.7411959420239609
3.6231155778894473,1.2568848510896249,0.5610080022613717,0.9315012257007554,0.6502362943889453
3.658291457286432,1.2998747575050191,0.5280170518174644,1.287439775642287,0.6048732741931127
3.693467336683417,1.3458199008877323,0.49775272655150055,1.3886983690755725,0.14318904063992172
3.728643216080402,1.3948038412108523,0.47002129608868776,1.7006926912684235,0.7199057015651827
3.763819095477387,1.4469232264880367,0.44463378117016383,1.5017978091438644,0.4245220160089349
3.798994974874372,1.502275087529981,0.42141911787915937,1.8480906729588253,0.18125299010264634
3.8341708542713566,1.5609635932411554,0.4002200772333879,1.3852610650240793,0.06054567796868271
3.869346733668342,1.6231000946398495,0.3808932250764366,1.5374884488806642,0.2465773450202615
3.9045226130653266,1.688803124858171,0.3633089220777665,1.6342594423263306,0.4269853068184259
3.9396984924623117,1.7581983991420465,0.3473513237327111,1.5911618309537103,0.2307868617204017
3.9748743718592965,1.8314188148512196,0.3329183803624782,2.022469555449221,0.17034768472689035
4.010050251256281,1.9086044514592577,0.319921837114148,2.157380401307272,0.29690367378168075
4.045226130653266,1.989902570553546,0.3082872339606743,2.111735824596218,0.6633048852922849
4.080402010050252,2.0754676158352865,0.29795390570088454,2.0073099640785164,0.5988086413135562
4.115577889447236,2.16545529878559,0.2888727421946042,1.792983092966429,0.20795483503529788
4.150753768844221,2.2600091138317056,0.2809884483399318,1.8985777766463163,0.09624362531278124
4.185929648241206,2.359302508781782,0.2742535528796639,2.2988721279165296,0.5121816813504707
4.221105527638191,2.4635060677632694,0.2686353853590011,2.5682152347934903,0.31810054610416794
4.256281407035176,2.572783002079874,0.2641155302985279,2.6360956228909096,0.338569013750875
4.291457286432161,2.6872891502115435,0.2606898271942135,2.6398794747628744,-0.07458813400505726
4.326633165829146,2.8071729778144734,0.25836837051741146,2.607953908830359,-0.15933734072533035
4.36180904522613,2.932575577721106,0.2571755097148595,2.972342297946814,0.22793981450836426
4.396984924623116,3.0636306699401334,0.2571498492086795,3.091051974584245,0.3418900848739178
4.432160804020101,3.200464601656498,0.25834424839637815,3.2243205940167767,0.048104765998748716
4.467336683417085,3.343196347231381,0.26082582165084617,3.3140853008442126,0.09391398225476061
4.50251256281407,3.4917526425032177,0.2647828054452603,3.5808578478366577,0.1948866028732294
4.5376884422110555,3.6459903460920207,0.2704525917591512,3.5857221606979484,0.03693479380510928
4.57286432160804,3.806248880557915,0.2777939231105519,3.969981485322252,0.4104074159004133
4.608040201005025,3.9727033920090875,0.28685705048204,4.029296142134512,0.73014361791917
4.64321608040201,4.1453408403665915,0.29779751192233633,4.008138389915384,0.31819945003893146
4.678391959798995,4.323959999364368,0.3108761325463069,4.016818142309904,0.18241434605580034
4.71356783919598,4.508171456549233,0.32645902453496173,4.338492129580652,0.07239809978571643
4.748743718592965,4.6973976132808986,0.34501758713545605,4.8080258586592945,0.3295802266858024
4.78391959798995,4.89087268473194,0.3671285066610874,4.670121814039473,-0.06204042610843902
4.819095477386934,5.087642699887821,0.39347375649130023,5.375952343159548,0.6998050934159474
4.8542713567839195,5.286565501546887,0.42484059707168015,5.113971017331417,0.4913914330800101
4.889447236180905,5.486310746320371,0.46212157591396263,5.404567873348684,0.6115102832892545
4.924623115577889,5.685359904632345,0.506314527596014,5.704304667209123,0.6736742482581529
4.959798994974874,5.882007011680968,0.558521856683836,5.816487287966723,0.6719453736062202
4.994974874371859,6.07456268941195,0.6196326453911408,6.378698295285748,0.39945772823255254
5.030150753768845,6.259229405546905,0.6918806240442514,6.355663153076445,0.7001911311251379
5.065326633165829,6.430929368394678,0.7781821928495056,6.500535988538409,0.7610372691668412
5.100502512562814,6.584324780485512,0.8812394070687605,6.800280826183171,1.20457724313636
5.135678391959799,6.713817838571024,1.0035399770193913,6.857811966965872,0.7653908017164412
5.1708542713567835,6.81355073362422,1.1473572680742856,6.732752055858249,1.0615619540850476
5.206030150753769,6.877405650839506,1.3147503006618504,6.670089542658643,1.56365528660902
5.241206030150754,6.899004769632663,1.5075637502660097,6.689867612413837,1.4920249526549243
5.276381909547739,6.871710263640861,1.727427947426204,6.903089027717094,2.0666267528669295
5.311557788944723,6.788624300722665,1.9757588777373831,6.69054542315661,1.9821586554748882
5.346733668341709,6.641975902804689,2.2548085124546504,6.690307541906564,2.363436868689706
5.381909547738694,6.430673025393133,2.5591739842550676,6.211609924297243,2.467208339419132
5.417085427135678,6.16064446712306,2.8765396230550717,6.080177120886958,2.6467245580211953
5.452261306532663,5.839496124257565,3.1949780292925807,5.558181660900427,2.916158262347114
5.4874371859296485,5.47647350895212,3.5030013034024394,5.28803228476744,3.494272964562767
5.522613065326633,5.082461749254574,3.789561045816447,5.181573693641304,3.853788771029097
5.557788944723618,4.669985589105108,4.044048356963376,4.919110400318882,4.171989583872249
5.592964824120603,4.2532093883363045,4.256293837268926,3.9275575687836777,4.160004536438823
5.628140703517588,3.847860830452417,4.4166089902867,4.020567983037884,4.674831118337001
5.663316582914573,3.465540326100881,4.5197201341425615,3.6364563751599333,4.747571792546915
5.698492462311558,3.1122393830911474,4.566801391209407,2.93776251755519,4.921791595193432
5.733668341708543,2.7925046290614577,4.5607236629486625,3.0771326364317146,4.429596717649983
5.768844221105527,2.508733715167002,4.505964752018234,2.328964400066964,4.495784669990204
5.8040201005025125,2.261175316079902,4.408609362272499,2.3802205536831265,4.531767508769914
5.839195979899498,2.047929129989262,4.276349098762316,2.230250812646499,4.386428439472744
5.874371859296482,1.8649458786011277,4.118482467735019,1.799900913632779,3.844563686697558
5.909547738693467,1.7065868960841346,3.9452216896627763,1.4929300151107963,3.916454592803547
5.944723618090452,1.571025047009476,3.760808644377921,2.049369888421042,3.636977112930549
5.9798994974874375,1.4557954986927968,3.569277921061159,1.4229696332388404,3.583502764141276
6.015075376884422,1.3581138137944886,3.3747587644776624,1.5371692704311224,3.1815291968269164
6.050251256281407,1.2755526058323343,3.1806881494575454,1.1990706965240912,3.555194104377509
6.085427135678392,1.206041539181518,2.98981078089588,1.1817965920648812,2.7017165123037854
6.1206030150753765,1.1478673290746184,2.8041790937526887,1.255829899293055,2.8252285481693318
6.155778894472362,1.0996737416016074,2.625153253052933,1.2404209856991328,2.6359814191519235
6.190954773869347,1.06018193211437,2.453705204331239,0.5105769693568288,2.702411940583716
6.226130653266332,1.0281229760504416,2.2906021443690108,0.9285468624991611,2.2075668587184643
6.261306532663316,1.0026513869199014,2.1361223638016362,1.248486423410227,1.8724937352568334
6.296482412060302,0.9830244355969059,1.9904183823846873,1.445085633238541,1.6978426438160679
6.331658291457287,0.9685995209795044,1.8535197536587182,1.0254089901374175,2.124664815616105
6.366834170854271,0.9588341699896362,1.7253330649492395,1.1511525780214105,1.8225191129889917
6.402010050251256,0.9532860375731309,1.6056419373667226,0.9908943824540045,1.7861020500813538
6.437185929648241,0.9516129066997089,1.494107025806608,1.201309980380815,1.1118071924523036
6.472361809045226,0.95355927540667,1.3902894080142263,1.0273562415637267,1.6398542595873424
6.507537688442211,0.9588658448879911,1.293842826222503,1.0680882900419375,1.616605301860035
6.542713567839196,0.9673621053806494,1.2043721926880258,1.0413238473366322,1.2079187858788476
6.577889447236181,0.9789136073375382,1.1214715898741716,0.7824277922412826,0.837025776274485
6.613065326633166,0.9934068127243557,1.0447461617262628,1.1408006893139149,1.3173446960168016
6.648241206030151,1.0107490950196056,0.9738121136715615,1.0677027689457663,1.1894768153100586
6.683417085427136,1.0308687392145965,0.9082967126192776,0.6195947613068626,0.8234444668902916
6.71859296482412,1.0537149418134408,0.8478382869605652,1.1670827254187934,0.7076572693659109
6.7537688442211055,1.0792578108330588,0.7920862265685166,1.2228321280858692,1.0821929218515358
6.788944723618091,1.1074886831732338,0.7407013629024651,0.8847393422185108,0.8629702603111304
6.824120603015075,1.1384263688306921,0.6933698522490389,0.9770045477824542,0.8162127376235729
6.85929648241206,1.1721002435122114,0.6498011640962352,1.0103842804965077,0.5942556762019607
6.894472361809045,1.208547113471605,0.6097213593427819,1.5684541196439485,0.4149352965102743
6.9296482412060305,1.2478141180303097,0.5728751366989006,1.0790004893529244,0.7270606082428437
6.964824120603015,1.2899587295773853,0.5390258326863056,0.9840939601323322,0.6237875316428
7.0,1.335048753569517,0.5079554216382042,1.296028937927282,0.47313063187932736
