Time,Growth,Value
0.0,1.014227764020194,0.4863515320149473
0.01,1.026785154531973,0.5123036570393524
0.02,1.0173052098184185,0.5090680275306396
0.03,1.059199933679174,0.4518834921042484
0.04,1.0834951970275604,0.51874848720437
0.05,1.0175760920694115,0.5122205520663635
0.06,1.0506260198499748,0.48491543661480163
0.07,1.0877783625530468,0.43502488567960773
0.08,1.0923197926058625,0.49403595310314496
0.09,1.0641129728188856,0.4977032872831534
0.1,1.1060756697982759,0.4951855175872491
0.11,1.107971715037029,0.5040464233531643
0.12,1.1310772592409655,0.5150901461564712
0.13,1.0924171520043318,0.47083641047731184
0.14,1.148338884506816,0.45105623754017765
0.15,1.155617071921936,0.4685194763343879
0.16,1.1359793641316194,0.4775620309599665
0.17,1.1644424135275198,0.4556167021888068
0.18,1.191184371183489,0.46117128577954447
0.19,1.2047099187158652,0.46844438933023236
0.2,1.2059157213809806,0.460313906017331
0.21,1.2121197060903262,0.4813582063704682
0.22,1.1939472292380566,0.46308587574222193
0.23,1.2032218753970243,0.4659338888433192
0.24,1.2230591734580851,0.47827339494117627
0.25,1.2571745530704503,0.473665236375076
0.26,1.2763732141835,0.4690519501415155
0.27,1.2989933218280778,0.4249555853279168
0.28,1.2933790181833609,0.47281875544865626
0.29,1.2866000419633055,0.4516424710868631
0.3,1.2915429390302697,0.4668633650027822
0.31,1.3103256440885866,0.4607114249283848
0.32,1.35393445444713,0.48259593293456454
0.33,1.3767834410297326,0.47028614835969457
0.34,1.3125801161037434,0.43402260507197993
0.35000000000000003,1.3656755162915382,0.4520894335179213
0.36,1.3716067029646153,0.46853267077943467
0.37,1.3782423337913148,0.4847067098092603
0.38,1.3927955936804883,0.4630991214965807
0.39,1.4126594512049477,0.4584942149589757
0.4,1.440607184345038,0.460825169076054
0.41000000000000003,1.4618020231615474,0.46453439163369276
0.42,1.4650826663501588,0.452392330386575
0.43,1.4940669501514505,0.4523104414814624
0.44,1.4873197850650082,0.47266844454282847
0.45,1.5318119463547464,0.43906968796413953
0.46,1.5365837195651941,0.4662896465885688
0.47000000000000003,1.5035594635942684,0.47255439412614825
0.48,1.5280241116684785,0.45084590115741174
0.49,1.5682042546852346,0.44000164147706605
0.5,1.5727712314585842,0.4500766875966138
0.51,1.5752644741164226,0.42977713898665815
0.52,1.623351329363311,0.43933590804099476
0.53,1.6171398035610622,0.4413217148060777
0.54,1.6501987091660846,0.44214154321875065
0.55,1.654661511544838,0.4430871643289906
0.56,1.7031562089046464,0.4512879559977101
0.5700000000000001,1.6930642876153597,0.41286501400223186
0.58,1.7077113305334308,0.4593886780316552
0.59,1.6863823804893634,0.43365918232317296
0.6,1.73694250415504,0.45606595408383954
0.61,1.7422782041834888,0.40346631672444
0.62,1.746005107385296,0.4105246054881734
0.63,1.751061654942161,0.4277508025704011
0.64,1.7815535745511197,0.4119993482656598
0.65,1.7833574042051643,0.430716349161472
0.66,1.8309751348234453,0.3993980792908582
0.67,1.878867494506446,0.4412010545268687
0.68,1.8628377447582198,0.4117419101412923
0.6900000000000001,1.8764516214138975,0.41490817435713717
0.7000000000000001,1.899570399666824,0.4158875796488178
0.71,1.9330472719970402,0.4118163365322709
0.72,1.903454219756581,0.4334709802289777
0.73,1.944097582897965,0.41459482925359903
0.74,1.972041847693247,0.3805530419360306
0.75,1.9808122545377105,0.4044767363406359
0.76,2.0119867597077206,0.4075628696987096
0.77,2.0410232156433734,0.4016140302982762
0.78,2.054035810289115,0.4202638576890374
0.79,2.0424189765186975,0.411258388217739
0.8,2.0795627804105408,0.4015780075122083
0.81,2.0844212898731613,0.4321571647017114
0.8200000000000001,2.107577468182137,0.4062076714592646
0.8300000000000001,2.1006989042188815,0.3938314016833634
0.84,2.2011599850085997,0.3962261018598854
0.85,2.171337219623062,0.4221428198344535
0.86,2.1977241216645824,0.3911781421901942
0.87,2.2219528346487283,0.40634711465402185
0.88,2.2163031804449695,0.3943734796747994
0.89,2.2689393159850995,0.40276659899461514
0.9,2.3037378479019557,0.407661652131546
0.91,2.3009541372163533,0.4068568585455952
0.92,2.3174503577868335,0.370063981093791
0.93,2.3330119445283843,0.4400943330131678
0.9400000000000001,2.3797116826340714,0.36819819558215366
0.9500000000000001,2.3674254472499676,0.40573313594445903
0.96,2.4085529631442664,0.4033101557047184
0.97,2.422138308776205,0.3932396959770577
0.98,2.4555102542237317,0.4352114197371411
0.99,2.4871359265121917,0.35413588932874995
1.0,2.491117462699714,0.4166504347725938
1.01,2.533293860591002,0.40884386853642296
1.02,2.5499778717512207,0.3994035240674612
1.03,2.562480329466193,0.3563358547591264
1.04,2.603031167154254,0.37089047375959405
1.05,2.622734485715316,0.39306517441234057
1.06,2.6384260547056617,0.40042263857517774
1.07,2.675329708690238,0.3641514829458233
1.08,2.742461244910361,0.3949736838910862
1.09,2.7478265920675917,0.3521247550578425
1.1,2.7238535400507136,0.39255183163913865
1.11,2.816000441023791,0.4025363017747924
1.12,2.858843352103791,0.37864726143604027
1.1300000000000001,2.8514150459731638,0.40323116174813894
1.1400000000000001,2.9108905026636123,0.37349306419796097
1.1500000000000001,2.8846205379684284,0.3810038674338727
1.16,2.9482984148855014,0.42700920129292663
1.17,2.942995786692897,0.37654324072564865
1.18,2.985424792357135,0.3816235181771501
1.19,2.967009395631605,0.37027895186228427
1.2,3.040206449052234,0.3566188179162248
1.21,3.026135427634824,0.3950617952543093
1.22,3.0603447363367353,0.381360432929451
1.23,3.096825622392714,0.36671393948944936
1.24,3.1453059236684453,0.4037429822864358
1.25,3.1641912328143227,0.36167490850772815
1.26,3.226483266253305,0.37939071038377276
1.27,3.2800696451402858,0.3924653020542611
1.28,3.239795332557919,0.3858489086317623
1.29,3.318364964754436,0.41093499872474265
1.3,3.3363197258939494,0.37609016118497723
1.31,3.350428987054373,0.3470720626111572
1.32,3.3988043361482307,0.36279919159081814
1.33,3.382488677487841,0.41398386071643856
1.34,3.4543248779716778,0.3722478719861452
1.35,3.4817560519015105,0.35027974548188573
1.36,3.535975850707853,0.3575059180004678
1.37,3.53701246037914,0.39904132346958937
1.3800000000000001,3.5699417250374363,0.38093520319706264
1.3900000000000001,3.6609533787977293,0.3783462324786454
1.4000000000000001,3.6256295293353364,0.3750932180465094
1.41,3.660899163584703,0.365351836141662
1.42,3.7388302777513793,0.42286684519053863
1.43,3.7519339880882714,0.3730200088068718
1.44,3.7787348648102186,0.35482872059801845
1.45,3.8140061639787217,0.3797929604684662
1.46,3.9142340114682646,0.36921857465329805
1.47,3.8960150411229275,0.3650079616251759
1.48,3.924206722209659,0.36030078544404626
1.49,3.986336917253929,0.4023646169605147
1.5,4.036873535369959,0.37224980761143706
1.51,4.034165085746702,0.35957629968513455
1.52,4.089374863501972,0.37619524356207346
1.53,4.133233969654255,0.38749717821736085
1.54,4.149046155649877,0.3735223712238486
1.55,4.198347837046078,0.3951237351197413
1.56,4.249928318004183,0.36897545243239027
1.57,4.288623845910856,0.35433073027581297
1.58,4.296034781110275,0.37090746723092616
1.59,4.389727888059256,0.3657456066604915
1.6,4.400862720315497,0.39757927784685215
1.61,4.4736821501709265,0.3836272338745963
1.62,4.47822770440591,0.432104994224887
1.6300000000000001,4.547277876157958,0.4021341203057181
1.6400000000000001,4.6294647400975695,0.3671622364155538
1.6500000000000001,4.658790944111574,0.3932947953536979
1.6600000000000001,4.666086137480994,0.3870566408079806
1.67,4.736961003018505,0.413563974475268
1.68,4.727654729005812,0.39576835249200654
1.69,4.799774933904855,0.3998250790107969
1.7,4.839233430951302,0.3989530337132803
1.71,4.899612625826054,0.38382008364824405
1.72,4.951647985734348,0.4067014268779194
1.73,5.017754959756488,0.3998335200896371
1.74,5.057750711128821,0.4237206697959594
1.75,5.069210060775555,0.3871890778952103
1.76,5.112334762323857,0.3660798102279339
1.77,5.18549085934555,0.36899859520428036
1.78,5.234266917847438,0.3854157721947321
1.79,5.273729427451303,0.4007603364271996
1.8,5.311476263757476,0.4115083546532438
1.81,5.396665792906681,0.4139776468643989
1.82,5.40777580661118,0.3819891515800248
1.83,5.475058787438069,0.39734223952514
1.84,5.533586446998995,0.390761076101752
1.85,5.588939453693293,0.4081439825353564
1.86,5.669264742606049,0.3887564823505418
1.87,5.687923411516771,0.39907050108612985
1.8800000000000001,5.75108448410131,0.39057351663977186
1.8900000000000001,5.8221057016669455,0.39059732494383825
1.9000000000000001,5.83723762478375,0.3650115463121984
1.9100000000000001,5.886908080484907,0.39603683058408146
1.92,5.952669275292861,0.39911749088772175
1.93,6.0190438744684895,0.41522317321635127
1.94,6.111253854188987,0.43571711078081343
1.95,6.152177871426107,0.41022727248425267
1.96,6.206132536407932,0.4023048941645946
1.97,6.246189330399686,0.3617511051680073
1.98,6.3006759286187455,0.41959814170587145
1.99,6.409879015874877,0.3932889893479193
2.0,6.431302848179055,0.3932185843286223
2.0100000000000002,6.493157153127383,0.37761129770754015
2.02,6.557558365199565,0.43483602323725773
2.0300000000000002,6.6187890225910735,0.38577636421972594
2.04,6.691034284548959,0.43896480487550993
2.05,6.745212100969358,0.4364484591550048
2.06,6.815619069351922,0.42451702464327784
2.07,6.86989099325492,0.4056840234224898
2.08,6.9356833502383815,0.43744343031996313
2.09,6.9894024084056765,0.4128845227184135
2.1,7.031715784243417,0.39950750550849473
2.11,7.134547560486694,0.3839653659283588
2.12,7.187681995556332,0.3959854069152021
2.13,7.284616926183652,0.42482824841127087
2.14,7.347747848907906,0.448898288732253
2.15,7.383526295551787,0.4349623518702887
2.16,7.49898107657895,0.3962628764408117
2.17,7.507001146665308,0.4462019975004523
2.18,7.605589596572944,0.435676274405868
2.19,7.67489792599135,0.43671353876524616
2.2,7.735143895521214,0.4352775571570958
2.21,7.795087740772476,0.4373879366379284
2.22,7.88230509176498,0.42566731557625725
2.23,7.943850203394462,0.4405675972979692
2.24,8.013533820394036,0.4376700969814456
2.25,8.100657977959454,0.4451404446669693
2.2600000000000002,8.14766603174062,0.42486327597947476
2.27,8.270303490106338,0.4502890474730256
2.2800000000000002,8.344861716605005,0.44402890401826406
2.29,8.413772092853678,0.4213695843649071
2.3000000000000003,8.49599701055693,0.4447228652051896
2.31,8.581084841534704,0.43330151876658096
2.32,8.64516709672528,0.4383505142789183
2.33,8.754828584658094,0.46581268812522425
2.34,8.778091931201578,0.4311447023592604
2.35,8.899662006542476,0.4482333056980171
2.36,8.96721246113171,0.4610712245659358
2.37,9.07301212604443,0.47360949680910414
2.38,9.149584527696886,0.4591783057893148
2.39,9.268754057828668,0.41913092601119983
2.4,9.312137118221921,0.4709349475251332
2.41,9.39131702919403,0.43842940689875204
2.42,9.464531792830757,0.45532251623205877
2.43,9.57925890944818,0.4665150298369184
2.44,9.67462553534231,0.5044159427029073
2.45,9.71746705754989,0.4775499055363159
2.46,9.818013606722838,0.4529608143627062
2.47,9.923629536918686,0.48236465457175476
2.48,9.976764051903142,0.47124869951597004
2.49,10.103706972113644,0.5054431970683732
2.5,10.208274767532025,0.5261077823854038
2.5100000000000002,10.26321527576299,0.47028918877598647
2.52,10.36221620566708,0.46246445889193716
2.5300000000000002,10.466535194293614,0.4583509903122842
2.54,10.56596882891803,0.478281681619366
2.5500000000000003,10.678000850063489,0.5101642077794608
2.56,10.755863882836898,0.49552257042867615
2.57,10.86345190864461,0.49149996354435044
2.58,10.969860246869606,0.544759513168638
2.59,11.015901426354457,0.5272443944896121
2.6,11.110361440556956,0.5540261035998666
2.61,11.246330714570858,0.5382868370205061
2.62,11.378006674649784,0.5461594376722795
2.63,11.416388570099278,0.5518912553429657
2.64,11.524514501721026,0.5259350846984225
2.65,11.6424840682481,0.5319537610665037
2.66,11.771339482923835,0.5471052504306597
2.67,11.889013785877678,0.5295406160750628
2.68,11.956386371758121,0.5626168089218254
2.69,12.065706880366443,0.5121248931526752
2.7,12.162412567460922,0.5468396987932487
2.71,12.290549672481951,0.5664855893653264
2.72,12.384392436415835,0.5879443344470646
2.73,12.52281971497791,0.5927871912070024
2.74,12.630037192990896,0.6032717973156088
2.75,12.738955807389644,0.5896984578242491
2.7600000000000002,12.823744241122473,0.5927150158799254
2.77,12.915208988451935,0.6381384239711483
2.7800000000000002,13.03385373448069,0.6310505362003531
2.79,13.139218891427364,0.6032180209790662
2.8000000000000003,13.272380799213616,0.6244799056030131
2.81,13.385421073601353,0.615693175797936
2.82,13.498491993265878,0.6398955904491803
2.83,13.656350056769123,0.61936522059433
2.84,13.711064109662125,0.6453164454768873
2.85,13.81153447025128,0.6178811426525679
2.86,13.94900131606862,0.6428039031308613
2.87,14.077635060055224,0.6510242215855776
2.88,14.166422420942798,0.6710942273098406
2.89,14.313896672878906,0.6628362307333728
2.9,14.484544310673591,0.6660556898851839
2.91,14.542891661208863,0.7426373187622319
2.92,14.67270985013711,0.6636834022468698
2.93,14.768088422513982,0.7359834273761479
2.94,14.887410741618009,0.7288241921923756
